-44.248,27.668,0
-44.554,27.322,0
-44.857,26.971,0
-45.157,26.617,0
-45.453,26.26,0
-45.745,25.899,0
-46.034,25.535,0
-46.32,25.167,0
-46.602,24.795,0
-46.88,24.42,0
-47.154,24.042,0
-47.425,23.661,0
-47.691,23.276,0
-47.954,22.888,0
-48.213,22.497,0
-48.467,22.102,0
-48.718,21.705,0
-48.964,21.304,0
-49.206,20.9,0
-49.443,20.493,0
-49.677,20.084,0
-49.906,19.671,0
-50.13,19.256,0
-50.35,18.837,0
-50.565,18.416,0
-50.776,17.992,0
-50.982,17.566,0
-51.183,17.137,0
-51.38,16.705,0
-51.572,16.271,0
-51.759,15.834,0
-51.941,15.395,0
-52.118,14.954,0
-52.29,14.51,0
-52.457,14.065,0
-52.619,13.617,0
-52.776,13.167,0
-52.928,12.715,0
-53.075,12.261,0
-53.216,11.805,0
-53.352,11.348,0
-53.484,10.888,0
-53.609,10.427,0
-53.73,9.9645,0
-53.845,9.5003,0
-53.955,9.0346,0
-54.059,8.5675,0
-54.158,8.0991,0
-54.251,7.6294,0
-54.339,7.1585,0
-54.422,6.6865,0
-54.499,6.2134,0
-54.571,5.7394,0
-54.637,5.2644,0
-54.698,4.7886,0
-54.753,4.3121,0
-54.803,3.8348,0
-54.847,3.3569,0
-54.885,2.8785,0
-54.918,2.3996,0
-54.946,1.9203,0
-54.968,1.4407,0
-54.984,0.9608,0
-54.995,0.48072,0
-55.001,0.00052797,0
-54.999,-0.47997,0
-54.992,-0.95989,0
-54.982,-1.4398,0
-54.967,-1.9195,0
-54.948,-2.3991,0
-54.925,-2.8785,0
-54.898,-3.3577,0
-54.867,-3.8367,0
-54.831,-4.3153,0
-54.791,-4.7936,0
-54.747,-5.2716,0
-54.699,-5.7491,0
-54.647,-6.2263,0
-54.591,-6.7029,0
-54.53,-7.179,0
-54.465,-7.6546,0
-54.397,-8.1296,0
-54.324,-8.604,0
-54.246,-9.0777,0
-54.165,-9.5508,0
-54.08,-10.023,0
-53.99,-10.495,0
-53.897,-10.965,0
-53.799,-11.435,0
-53.697,-11.904,0
-53.591,-12.372,0
-53.481,-12.84,0
-53.367,-13.306,0
-53.249,-13.771,0
-53.127,-14.235,0
-53,-14.698,0
-52.87,-15.16,0
-52.736,-15.621,0
-52.597,-16.081,0
-52.455,-16.539,0
-52.309,-16.996,0
-52.158,-17.452,0
-52.004,-17.906,0
-51.846,-18.36,0
-51.684,-18.811,0
-51.518,-19.262,0
-51.348,-19.71,0
-51.174,-20.158,0
-50.996,-20.604,0
-50.814,-21.048,0
-50.628,-21.49,0
-50.439,-21.931,0
-50.246,-22.371,0
-50.049,-22.808,0
-49.848,-23.244,0
-49.643,-23.678,0
-49.434,-24.111,0
-49.222,-24.541,0
-49.006,-24.97,0
-48.786,-25.397,0
-48.563,-25.821,0
-48.336,-26.244,0
-48.105,-26.665,0
-47.87,-27.084,0
-47.631,-27.5,0
-47.411,-27.882,0
-47.19,-28.265,0
-46.97,-28.647,0
-46.749,-29.03,0
-46.529,-29.414,0
-46.308,-29.798,0
-46.087,-30.182,0
-45.865,-30.568,0
-45.643,-30.953,0
-45.421,-31.34,0
-45.198,-31.727,0
-44.974,-32.116,0
-44.749,-32.505,0
-44.524,-32.895,0
-44.297,-33.286,0
-44.069,-33.678,0
-43.84,-34.071,0
-43.61,-34.466,0
-43.378,-34.861,0
-43.145,-35.257,0
-42.91,-35.655,0
-42.673,-36.053,0
-42.434,-36.452,0
-42.193,-36.853,0
-41.95,-37.254,0
-41.704,-37.657,0
-41.456,-38.06,0
-41.206,-38.465,0
-40.952,-38.87,0
-40.697,-39.276,0
-40.438,-39.683,0
-40.176,-40.09,0
-39.911,-40.499,0
-39.643,-40.907,0
-39.371,-41.317,0
-39.096,-41.726,0
-38.818,-42.136,0
-38.536,-42.547,0
-38.25,-42.957,0
-37.96,-43.368,0
-37.666,-43.778,0
-37.368,-44.189,0
-37.066,-44.599,0
-36.76,-45.009,0
-36.449,-45.419,0
-36.135,-45.828,0
-35.815,-46.236,0
-35.491,-46.644,0
-35.163,-47.05,0
-34.829,-47.456,0
-34.491,-47.86,0
-34.149,-48.263,0
-33.801,-48.665,0
-33.448,-49.065,0
-33.091,-49.464,0
-32.728,-49.86,0
-32.36,-50.255,0
-31.987,-50.648,0
-31.609,-51.038,0
-31.226,-51.426,0
-30.838,-51.811,0
-30.444,-52.194,0
-30.045,-52.574,0
-29.641,-52.95,0
-29.232,-53.324,0
-28.817,-53.694,0
-28.397,-54.061,0
-27.972,-54.424,0
-27.541,-54.784,0
-27.105,-55.139,0
-26.664,-55.491,0
-26.218,-55.838,0
-25.766,-56.181,0
-25.31,-56.52,0
-24.848,-56.853,0
-24.381,-57.182,0
-23.909,-57.506,0
-23.432,-57.825,0
-22.95,-58.139,0
-22.463,-58.447,0
-21.971,-58.75,0
-21.474,-59.047,0
-20.973,-59.338,0
-20.467,-59.623,0
-19.956,-59.903,0
-19.441,-60.176,0
-18.921,-60.442,0
-18.397,-60.702,0
-17.868,-60.956,0
-17.336,-61.203,0
-16.799,-61.443,0
-16.259,-61.676,0
-15.714,-61.902,0
-15.166,-62.12,0
-14.614,-62.332,0
-14.058,-62.536,0
-13.499,-62.732,0
-12.937,-62.921,0
-12.372,-63.102,0
-11.803,-63.276,0
-11.232,-63.441,0
-10.657,-63.599,0
-10.081,-63.748,0
-9.501,-63.89,0
-8.919,-64.023,0
-8.3348,-64.148,0
-7.7485,-64.264,0
-7.1602,-64.372,0
-6.57,-64.472,0
-5.9782,-64.563,0
-5.3848,-64.646,0
-4.79,-64.72,0
-4.194,-64.786,0
-3.5969,-64.842,0
-2.9988,-64.89,0
-2.4,-64.93,0
-1.8005,-64.961,0
-1.2006,-64.982,0
-0.60039,-64.996,0
0,-65,0
0.56722,-64.998,0
1.1344,-64.99,0
1.7015,-64.978,0
2.2685,-64.96,0
2.8353,-64.938,0
3.4018,-64.911,0
3.9682,-64.879,0
4.5342,-64.842,0
5.0998,-64.8,0
5.6651,-64.753,0
6.23,-64.701,0
6.7944,-64.644,0
7.3582,-64.582,0
7.9215,-64.515,0
8.4842,-64.444,0
9.0463,-64.367,0
9.6076,-64.286,0
10.168,-64.2,0
10.728,-64.109,0
11.287,-64.013,0
11.845,-63.912,0
12.403,-63.806,0
12.959,-63.695,0
13.514,-63.58,0
14.069,-63.459,0
14.622,-63.334,0
15.174,-63.204,0
15.725,-63.069,0
16.275,-62.93,0
16.823,-62.785,0
17.37,-62.636,0
17.916,-62.482,0
18.461,-62.323,0
19.004,-62.16,0
19.546,-61.992,0
20.086,-61.819,0
20.625,-61.641,0
21.162,-61.459,0
21.697,-61.272,0
22.231,-61.08,0
22.763,-60.884,0
23.294,-60.683,0
23.823,-60.477,0
24.349,-60.267,0
24.874,-60.052,0
25.398,-59.833,0
25.919,-59.609,0
26.438,-59.38,0
26.955,-59.147,0
27.47,-58.91,0
27.983,-58.668,0
28.494,-58.422,0
29.003,-58.171,0
29.509,-57.915,0
30.014,-57.656,0
30.516,-57.392,0
31.015,-57.123,0
31.513,-56.85,0
32.008,-56.573,0
32.5,-56.292,0
32.99,-56.006,0
33.478,-55.716,0
33.963,-55.422,0
34.446,-55.125,0
34.926,-54.824,0
35.404,-54.519,0
35.881,-54.211,0
36.355,-53.9,0
36.827,-53.586,0
37.298,-53.269,0
37.766,-52.949,0
38.233,-52.627,0
38.699,-52.302,0
39.162,-51.975,0
39.625,-51.645,0
40.086,-51.313,0
40.546,-50.979,0
41.005,-50.644,0
41.462,-50.306,0
41.919,-49.966,0
42.375,-49.624,0
42.83,-49.281,0
43.285,-48.935,0
43.739,-48.588,0
44.193,-48.24,0
44.646,-47.889,0
45.099,-47.537,0
45.551,-47.184,0
46.003,-46.828,0
46.456,-46.471,0
46.908,-46.113,0
47.36,-45.752,0
47.812,-45.39,0
48.265,-45.026,0
48.717,-44.66,0
49.17,-44.293,0
49.622,-43.923,0
50.075,-43.551,0
50.529,-43.177,0
50.982,-42.801,0
51.435,-42.423,0
51.889,-42.043,0
52.343,-41.66,0
52.797,-41.274,0
53.251,-40.886,0
53.705,-40.495,0
54.159,-40.102,0
54.612,-39.705,0
55.066,-39.305,0
55.519,-38.903,0
55.972,-38.497,0
56.425,-38.088,0
56.877,-37.675,0
57.328,-37.258,0
57.779,-36.838,0
58.229,-36.415,0
58.677,-35.987,0
59.124,-35.555,0
59.57,-35.12,0
60.015,-34.68,0
60.458,-34.235,0
60.899,-33.787,0
61.337,-33.334,0
61.774,-32.876,0
62.208,-32.414,0
62.64,-31.947,0
63.069,-31.475,0
63.495,-30.998,0
63.917,-30.517,0
64.337,-30.03,0
64.752,-29.539,0
65.164,-29.042,0
65.572,-28.54,0
65.975,-28.033,0
66.374,-27.521,0
66.768,-27.004,0
67.158,-26.482,0
67.542,-25.954,0
67.921,-25.421,0
68.294,-24.883,0
68.661,-24.34,0
69.023,-23.792,0
69.378,-23.239,0
69.727,-22.68,0
70.069,-22.117,0
70.404,-21.548,0
70.733,-20.975,0
71.054,-20.397,0
71.367,-19.814,0
71.674,-19.226,0
71.972,-18.634,0
72.263,-18.037,0
72.545,-17.436,0
72.819,-16.831,0
73.085,-16.221,0
73.342,-15.608,0
73.591,-14.99,0
73.831,-14.368,0
74.062,-13.743,0
74.285,-13.114,0
74.498,-12.482,0
74.702,-11.846,0
74.897,-11.207,0
75.083,-10.565,0
75.259,-9.9207,0
75.426,-9.2732,0
75.583,-8.6231,0
75.731,-7.9706,0
75.87,-7.3158,0
75.999,-6.6588,0
76.119,-5.9999,0
76.23,-5.3391,0
76.331,-4.6767,0
76.422,-4.0127,0
76.505,-3.3473,0
76.578,-2.6807,0
76.642,-2.013,0
76.696,-1.3443,0
76.742,-0.67484,0
76.779,-0.0046783,0
76.807,0.66603,0
76.826,1.3372,0
76.836,2.0086,0
76.838,2.6802,0
76.832,3.3518,0
76.817,4.0235,0
76.794,4.6949,0
76.764,5.3661,0
76.725,6.0369,0
76.679,6.7073,0
76.625,7.3771,0
76.564,8.0464,0
76.495,8.7149,0
76.42,9.3827,0
76.338,10.05,0
76.249,10.716,0
76.153,11.381,0
76.052,12.045,0
75.944,12.709,0
75.83,13.371,0
75.711,14.032,0
75.585,14.692,0
75.454,15.351,0
75.317,16.009,0
75.175,16.666,0
75.026,17.321,0
74.872,17.975,0
74.713,18.628,0
74.547,19.279,0
74.376,19.929,0
74.2,20.577,0
74.017,21.224,0
73.829,21.869,0
73.635,22.513,0
73.436,23.154,0
73.231,23.794,0
73.021,24.432,0
72.805,25.069,0
72.583,25.703,0
72.356,26.336,0
72.124,26.966,0
71.886,27.594,0
71.642,28.221,0
71.393,28.845,0
71.139,29.467,0
70.879,30.086,0
70.614,30.704,0
70.343,31.319,0
70.067,31.931,0
69.786,32.542,0
69.499,33.149,0
69.207,33.755,0
68.91,34.357,0
68.608,34.957,0
68.3,35.555,0
67.987,36.149,0
67.669,36.741,0
67.346,37.33,0
67.017,37.917,0
66.684,38.5,0
66.345,39.08,0
66,39.657,0
65.649,40.23,0
65.29,40.799,0
64.922,41.362,0
64.545,41.919,0
64.159,42.47,0
63.762,43.014,0
63.355,43.55,0
62.937,44.078,0
62.508,44.597,0
62.067,45.106,0
61.614,45.606,0
61.149,46.095,0
60.672,46.573,0
60.183,47.04,0
59.681,47.494,0
59.167,47.937,0
58.64,48.366,0
58.101,48.782,0
57.55,49.184,0
56.986,49.573,0
56.411,49.946,0
55.825,50.305,0
55.226,50.649,0
54.617,50.978,0
53.997,51.291,0
53.366,51.589,0
52.726,51.87,0
52.075,52.135,0
51.415,52.384,0
50.746,52.616,0
50.069,52.832,0
49.384,53.032,0
48.691,53.214,0
47.991,53.381,0
47.284,53.53,0
46.572,53.663,0
45.853,53.78,0
45.13,53.881,0
44.403,53.965,0
43.671,54.034,0
42.936,54.086,0
42.198,54.123,0
41.457,54.145,0
40.715,54.152,0
39.972,54.144,0
39.228,54.121,0
38.483,54.085,0
37.739,54.034,0
36.996,53.971,0
36.254,53.894,0
35.514,53.805,0
34.776,53.704,0
34.041,53.592,0
33.309,53.468,0
32.581,53.334,0
31.857,53.19,0
31.137,53.036,0
30.423,52.873,0
29.714,52.702,0
29.01,52.522,0
28.312,52.336,0
27.621,52.143,0
26.937,51.943,0
26.259,51.738,0
25.589,51.529,0
24.926,51.315,0
24.27,51.097,0
23.623,50.876,0
22.984,50.652,0
22.353,50.427,0
21.73,50.2,0
21.115,49.973,0
20.51,49.745,0
19.913,49.518,0
19.324,49.292,0
18.744,49.068,0
18.173,48.845,0
17.611,48.626,0
17.057,48.409,0
16.512,48.197,0
15.975,47.988,0
15.447,47.784,0
14.927,47.586,0
14.415,47.392,0
13.911,47.205,0
13.414,47.024,0
12.926,46.85,0
12.444,46.683,0
11.97,46.523,0
11.502,46.37,0
11.042,46.225,0
10.587,46.089,0
10.139,45.96,0
9.6959,45.839,0
9.2587,45.727,0
8.8265,45.624,0
8.3992,45.528,0
7.9764,45.441,0
7.5578,45.362,0
7.1431,45.292,0
6.7318,45.229,0
6.3238,45.174,0
5.9186,45.127,0
5.516,45.087,0
5.1157,45.054,0
4.7173,45.028,0
4.3206,45.007,0
3.9253,45,0
3.5311,45,0
3.1378,45,0
2.7451,45,0
2.3528,45,0
1.9608,45,0
1.5689,45,0
1.177,45,0
0.78488,45,0
0.39257,45,0
0,45,0
0,45,0
