 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos   Control Effort
    44    0.390            1000             963             968             958          0.2131;
    45    0.398            1000             974             975             965          0.1728;
    46    0.407            1000             984             981             971          0.2729;
    47    0.416            1000             993             987             979         -0.1117;
    48    0.425            1000            1000             993             984          0.0598;
    49    0.434            1000            1005             999             989          0.3022;
    50    0.443            1000            1010            1004             995          0.1722;
    51    0.452            1000            1013            1009            1000          0.2930;
    52    0.460            1000            1015            1014            1004          0.2350;
    53    0.469            1000            1017            1019            1009          0.2460;
    54    0.478            1000            1018            1023            1013          0.2869;
    55    0.487            1000            1018            1026            1016          0.2863;
    56    0.496            1000            1018            1029            1019          0.2863;
    57    0.505            1000            1017            1031            1022          0.2869;
    58    0.514            1000            1017            1033            1023          0.2869;
    59    0.522            1000            1016            1033            1024          0.2875;
    60    0.531            1000            1016            1034            1025          0.2875;
    61    0.540            1000            1015            1033            1025          0.2882;
    62    0.549            1000            1015            1032            1024          0.2882;
    63    0.558            1000            1015            1029            1022          0.2882;
    64    0.567            1000            1015            1027            1020          0.2875;
    65    0.576            1000            1015            1024            1018          0.2875;
    66    0.584            1000            1015            1020            1015          0.2869;
    67    0.593            1000            1015            1016            1012          0.2869;
    68    0.602            1000            1014            1012            1008          0.3010;
    69    0.611            1000            1014            1007            1004          0.2875;
    70    0.620            1000            1013            1003            1000          0.3028;
    71    0.629            1000            1012             998             996          0.3034;
    72    0.638            1000            1011             994             992          0.3187;
    73    0.646            1000            1010             990             988          0.3193;
    74    0.655            1000            1009             986             984          0.2930;
    75    0.664            1000            1007             982             981          0.3364;
    76    0.673            1000            1006             979             978          0.3236;
    77    0.682            1000            1004             976             975          0.3529;
    78    0.691            1000            1003             974             973          0.3413;
    79    0.699            1000            1002             972             971          0.3284;
    80    0.708            1000            1000             971             970          0.3297;
    81    0.717            1000             999             970             969          0.3455;
    82    0.726            1000             998             969             968          0.3327;
    83    0.735            1000             997             969             968          0.3339;
    84    0.744            1000             996             970             968          0.3211;
    85    0.753            1000             995             971             968          0.3364;
    86    0.761            1000             995             972             970          0.3095;
    87    0.770            1000             995             973             971          0.3095;
    88    0.779            1000             995             975             972          0.3095;
    89    0.788            1000             995             977             973          0.3095;
    90    0.797            1000             995             979             975          0.3095;
    91    0.806            1000             995             981             976          0.3095;
    92    0.815            1000             996             984             979          0.3083;
    93    0.823            1000             997             986             980          0.2937;
    94    0.832            1000             997             988             982          0.3065;
    95    0.841            1000             998             990             984          0.3059;
    96    0.850            1000             999             992             986          0.2363;
    97    0.859            1000             999             994             987          0.2906;
    98    0.868            1000            1000             996             989          0.2900;
    99    0.877            1000            1000             997             990          0.2894;
   100    0.885            1000            1001             998             991          0.2741;
   101    0.894            1000            1001             999             992          0.3016;
   102    0.903            1000            1002            1000             993          0.2875;
   103    0.912            1000            1002            1000             993          0.3010;
   104    0.921            1000            1002            1000             994          0.2863;
   105    0.930            1000            1003            1000             994          0.2863;
   106    0.939            1000            1003            1000             994          0.2998;
   107    0.947            1000            1003             999             993          0.2991;
   108    0.956            1000            1003             998             993          0.2991;
   109    0.965            1000            1003             997             992          0.2991;
   110    0.974            1000            1003             996             991          0.0788;
   111    0.983            1000            1003             995             990          0.2991;
   112    0.992            1000            1002             993             989          0.5214;
   113    1.001            1000            1002             992             988          0.3004;
   114    1.009            1000            1002             991             987          0.3004;
   115    1.018            1000            1002             989             986          0.3004;
   116    1.027            1000            1001             988             985          0.5226;
   117    1.036            1000            1001             987             984          0.3016;
   118    1.045            1000            1001             985             983          0.3016;
   119    1.054            1000            1000             984             982          0.5232;
   120    1.063            1000            1000             984             981          0.3028;
   121    1.071            1000             999             983             981          0.3034;
   122    1.080            1000             999             982             980          0.3034;
   123    1.089            1000             999             982             980          0.3034;
   124    1.098            1000             999             982             979          0.3034;
   125    1.107            1000             999             982             979          0.3034;
   126    1.116            1000             998             982             979          0.5256;
   127    1.124            1000             999             983             979          0.0830;
   128    1.133            1000             999             983             981          0.3040;
   129    1.142            1000             999             984             981          0.3040;
   130    1.151            1000             999             984             981          0.3040;
   131    1.160            1000             999             985             982          0.3040;
   132    1.169            1000             999             986             983          0.3040;
   133    1.178            1000             999             987             983          0.4139;
   134    1.186            1000             999             988             984          0.3040;
   135    1.195            1000            1000             989             984          0.3028;
   136    1.204            1000            1000             990             985          0.3028;
   137    1.213            1000            1001             991             986          0.3016;
   138    1.222            1000            1000             992             987          0.5232;
   139    1.231            1000            1001             993             987          0.3016;
   140    1.240            1000            1001             994             988          0.3016;
   141    1.248            1000            1001             994             988          0.3016;
   142    1.257            1000            1001             995             989          0.4115;
   143    1.266            1000            1001             995             989          0.3010;
   144    1.275            1000            1002             995             989          0.2998;
   145    1.284            1000            1002             995             989          0.2998;
   146    1.293            1000            1002             995             989          0.2998;
   147    1.302            1000            1002             995             989          0.2998;
   148    1.310            1000            1002             994             989          0.2998;
   149    1.319            1000            1002             994             989          0.2998;
   150    1.328            1000            1002             993             988          0.2998;
   151    1.337            1000            1002             992             988          0.2998;
   152    1.346            1000            1001             992             987          0.5220;
   153    1.355            1000            1001             991             987          0.3010;
   154    1.364            1000            1001             990             986          0.5214;
   155    1.372            1000            1001             990             986          0.3010;
   156    1.381            1000            1001             989             985          0.3010;
   157    1.390            1000            1001             988             985          0.3010;
   158    1.399            1000            1001             988             984          0.3010;
   159    1.408            1000            1001             987             984          0.3004;
   160    1.417            1000            1000             987             983          0.4255;
   161    1.426            1000            1000             986             983          0.3016;
   162    1.434            1000            1000             986             983          0.3016;
   163    1.443            1000            1000             986             983          0.3016;
   164    1.452            1000            1000             986             982          0.3156;
   165    1.461            1000            1000             986             982          0.3022;
   166    1.470            1000            1000             986             982          0.3022;
   167    1.479            1000            1000             986             982          0.3022;
   168    1.488            1000            1000             987             984          0.3022;
   169    1.496            1000            1000             987             984          0.3022;
   170    1.505            1000            1000             987             984          0.3022;
   171    1.514            1000            1000             988             984          0.3022;
   172    1.523            1000            1001             988             984          0.3004;
   173    1.532            1000            1000             989             984          0.5226;
   174    1.541            1000            1000             989             985          0.3016;
   175    1.549            1000            1001             990             986          0.3004;
   176    1.558            1000            1001             991             986          0.3004;
   177    1.567            1000            1001             991             986          0.3004;
   178    1.576            1000            1001             992             987          0.3004;
   179    1.585            1000            1001             992             987          0.3004;
   180    1.594            1000            1001             992             987          0.3004;
   181    1.603            1000            1001             993             987          0.3004;
   182    1.611            1000            1001             993             987          0.3004;
   183    1.620            1000            1001             993             988          0.3004;
   184    1.629            1000            1001             993             988          0.3004;
   185    1.638            1000            1001             993             988          0.3004;
   186    1.647            1000            1002             993             988          0.2991;
   187    1.656            1000            1001             992             988          0.5208;
   188    1.665            1000            1002             992             987          0.0781;
   189    1.673            1000            1002             992             987          0.2991;
   190    1.682            1000            1002             991             987          0.2991;
   191    1.691            1000            1001             991             987          0.5208;
   192    1.700            1000            1001             991             987          0.2998;
   193    1.709            1000            1002             990             986          0.0781;
   194    1.718            1000            1002             990             986          0.2985;
   195    1.727            1000            1001             989             986          0.5208;
   196    1.735            1000            1001             989             985          0.2998;
   197    1.744            1000            1001             989             985          0.2998;
   198    1.753            1000            1001             988             985          0.2998;
   199    1.762            1000            1001             988             984          0.2998;
   200    1.771            1000            1001             988             984          0.2998;
   201    1.780            1000            1000             988             984          0.5220;
   202    1.789            1000            1001             988             984          0.0788;
   203    1.797            1000            1001             988             984          0.2998;
   204    1.806            1000            1000             988             984          0.5220;
   205    1.815            1000            1000             988             984          0.3010;
   206    1.824            1000            1001             988             984          0.2998;
   207    1.833            1000            1001             988             984          0.2998;
   208    1.842            1000            1001             989             984          0.2998;
   209    1.851            1000            1001             989             984          0.2998;
   210    1.859            1000            1001             989             986          0.2998;
   211    1.868            1000            1001             989             986          0.2998;
   212    1.877            1000            1001             990             986          0.2998;
   213    1.886            1000            1001             990             986          0.2998;
   214    1.895            1000            1001             990             986          0.2998;
   215    1.904            1000            1001             991             986          0.2991;
   216    1.913            1000            1001             991             986          0.2991;
   217    1.921            1000            1001             991             987          0.2991;
   218    1.930            1000            1001             991             987          0.2991;
   219    1.939            1000            1001             991             987          0.2991;
   220    1.948            1000            1001             991             987          0.2991;
   221    1.957            1000            1001             991             987          0.2991;
   222    1.966            1000            1001             991             987          0.2991;
   223    1.974            1000            1001             991             987          0.2991;
   224    1.983            1000            1001             991             987          0.2991;
   225    1.992            1000            1001             991             987          0.2991;
   226    2.001            1000            1001             991             987          0.2991;
   227    2.010            1000            1001             991             987          0.2991;
   228    2.019            1000            1001             990             987          0.2991;
   229    2.028            1000            1001             990             986          0.2991;
   230    2.036            1000            1001             990             986          0.2991;
   231    2.045            1000            1001             990             986          0.2991;
   232    2.054            1000            1001             989             986          0.2991;
   233    2.063            1000            1001             989             986          0.2991;
   234    2.072            1000            1001             989             986          0.2991;
   235    2.081            1000            1001             989             986          0.2991;
   236    2.090            1000            1001             989             986          0.2991;
   237    2.098            1000            1001             989             985          0.2991;
   238    2.107            1000            1001             989             985          0.2991;
   239    2.116            1000            1001             989             985          0.2991;
   240    2.125            1000            1001             989             985          0.2985;
   241    2.134            1000            1001             989             984          0.2985;
   242    2.143            1000            1001             989             984          0.2985;
   243    2.152            1000            1001             989             984          0.2985;
   244    2.160            1000            1001             989             984          0.2985;
   245    2.169            1000            1001             989             986          0.2985;
   246    2.178            1000            1001             989             986          0.2985;
   247    2.187            1000            1001             989             986          0.2985;
   248    2.196            1000            1001             990             986          0.2985;
   249    2.205            1000            1001             990             986          0.2985;
   250    2.214            1000            1001             990             986          0.2985;
   251    2.222            1000            1001             990             986          0.2985;
   252    2.231            1000            1001             990             986          0.2985;
   253    2.240            1000            1001             990             986          0.2985;
   254    2.249            1000            1001             991             986          0.2985;
   255    2.258            1000            1001             991             986          0.2985;
   256    2.267            1000            1001             991             986          0.2985;
   257    2.276            1000            1001             991             986          0.2985;
   258    2.284            1000            1001             991             986          0.2985;
   259    2.293            1000            1001             991             987          0.2985;
   260    2.302            1000            1001             991             987          0.2985;
   261    2.311            1000            1001             991             987          0.2985;
   262    2.320            1000            1001             991             987          0.2985;
   263    2.329            1000            1001             990             987          0.2985;
   264    2.338            1000            1001             990             987          0.2985;
   265    2.346            1000            1001             990             986          0.2985;
   266    2.355            1000            1001             990             986          0.2979;
   267    2.364            1000            1001             990             986          0.2979;
   268    2.373            1000            1001             990             986          0.2979;
   269    2.382            1000            1001             990             986          0.2979;
   270    2.391            1000            1001             990             986          0.2979;
   271    2.399            1000            1001             989             986          0.2979;
   272    2.408            1000            1001             989             986          0.2979;
   273    2.417            1000            1001             989             986          0.2979;
   274    2.426            1000            1001             989             986          0.2979;
   275    2.435            1000            1001             989             986          0.2979;
   276    2.444            1000            1001             989             986          0.2979;
   277    2.453            1000            1001             989             986          0.2979;
   278    2.461            1000            1001             989             986          0.2979;
   279    2.470            1000            1001             989             986          0.2979;
   280    2.479            1000            1001             989             986          0.2979;
   281    2.488            1000            1001             989             986          0.2979;
   282    2.497            1000            1001             989             986          0.2979;
   283    2.506            1000            1001             990             986          0.2979;
   284    2.515            1000            1001             990             986          0.2979;
   285    2.523            1000            1001             990             986          0.2979;
   286    2.532            1000            1001             990             986          0.2979;
   287    2.541            1000            1001             990             986          0.2979;
   288    2.550            1000            1001             990             986          0.2979;
   289    2.559            1000            1001             990             986          0.2979;
   290    2.568            1000            1001             990             986          0.2979;
   291    2.577            1000            1001             990             986          0.2973;
   292    2.585            1000            1001             990             986          0.2973;
   293    2.594            1000            1001             990             986          0.2973;
   294    2.603            1000            1001             990             986          0.2973;
   295    2.612            1000            1001             990             986          0.2973;
   296    2.621            1000            1001             990             986          0.2973;
   297    2.630            1000            1001             990             986          0.2973;
   298    2.639            1000            1001             990             986          0.2973;
   299    2.647            1000            1001             990             986          0.2973;
   300    2.656            1000            1001             990             986          0.2973;
   301    2.665            1000            1001             990             986          0.2973;
   302    2.674            1000            1001             990             986          0.2973;
   303    2.683            1000            1001             990             986          0.2973;
   304    2.692            1000            1001             990             986          0.2973;
   305    2.701            1000            1001             990             986          0.2973;
   306    2.709            1000            1001             990             986          0.2973;
   307    2.718            1000            1001             990             986          0.2973;
   308    2.727            1000            1001             990             986          0.2973;
   309    2.736            1000            1001             989             986          0.2973;
   310    2.745            1000            1001             989             986          0.2973;
   311    2.754            1000            1001             989             986          0.2973;
   312    2.763            1000            1001             989             986          0.2973;
   313    2.771            1000            1001             989             986          0.2973;
   314    2.780            1000            1001             990             986          0.2973;
   315    2.789            1000            1001             990             986          0.2973;
   316    2.798            1000            1001             990             986          0.2973;
   317    2.807            1000            1001             990             986          0.2967;
   318    2.816            1000            1001             990             986          0.2967;
   319    2.824            1000            1001             990             986          0.2967;
   320    2.833            1000            1001             990             986          0.2967;
   321    2.842            1000            1001             990             986          0.2967;
   322    2.851            1000            1001             990             986          0.2967;
   323    2.860            1000            1001             990             986          0.2967;
   324    2.869            1000            1001             990             986          0.2967;
   325    2.878            1000            1001             990             986          0.2967;
   326    2.886            1000            1001             990             986          0.2967;
   327    2.895            1000            1001             990             986          0.2967;
   328    2.904            1000            1001             990             986          0.2967;
   329    2.913            1000            1001             990             986          0.2967;
   330    2.922            1000            1001             990             986          0.2967;
   331    2.931            1000            1001             990             986          0.2967;
   332    2.940            1000            1001             990             986          0.2967;
   333    2.948            1000            1001             990             986          0.2967;
   334    2.957            1000            1001             990             986          0.2967;
   335    2.966            1000            1001             990             986          0.2967;
   336    2.975            1000            1001             990             986          0.2967;
   337    2.984            1000            1001             990             986          0.2967;
   338    2.993            1000            1001             990             986          0.2967;
   339    3.002               0            1001             990             986         -4.8840;
   340    3.010               0             995             990             986         -0.0836;
   341    3.019               0             981             989             986         -0.1508;
   342    3.028               0             964             989             986         -0.6282;
   343    3.037               0             943             988             985         -0.7009;
   344    3.046               0             917             985             983         -0.0067;
   345    3.055               0             888             981             980          0.0824;
   346    3.064               0             861             976             975         -0.3675;
   347    3.072               0             834             967             967         -0.4463;
   348    3.081               0             806             956             956         -0.0391;
   349    3.090               0             779             942             942         -0.0049;
   350    3.099               0             755             924             924         -0.2216;
   351    3.108               0             732             904             903         -0.4408;
   352    3.117               0             709             879             879         -0.0794;
   353    3.126               0             687             851             853          0.0745;
   354    3.134               0             667             820             822         -0.2570;
   355    3.143               0             648             785             788         -0.4243;
   356    3.152               0             627             748             751          0.0464;
   357    3.161               0             607             709             712         -0.0360;
   358    3.170               0             589             667             670         -0.2991;
   359    3.179               0             569             624             626         -0.3400;
   360    3.188               0             548             580             584         -0.0195;
   361    3.196               0             526             536             536         -0.0293;
   362    3.205               0             505             491             492         -0.2192;
   363    3.214               0             483             447             450         -0.1032;
   364    3.223               0             458             403             406          0.1392;
   365    3.232               0             432             361             363          0.1490;
   366    3.241               0             406             320             324          0.0904;
   367    3.249               0             380             281             283          0.0464;
   368    3.258               0             353             244             247          0.0324;
   369    3.267               0             324             209             213          0.1850;
   370    3.276               0             294             177             179          0.3669;
   371    3.285               0             265             147             150          0.2595;
   372    3.294               0             236             120             122          0.1923;
   373    3.303               0             208              95              97          0.2912;
   374    3.311               0             180              72              75          0.3071;
   375    3.320               0             154              52              55          0.2937;
   376    3.329               0             130              33              36          0.3346;
   377    3.338               0             106              17              20          0.3602;
   378    3.347               0              85               3               6          0.3150;
   379    3.356               0              65              -9              -6          0.3101;
   380    3.365               0              47             -20             -17          0.3443;
   381    3.373               0              30             -29             -26          0.4182;
   382    3.382               0              15             -38             -34          0.3254;
   383    3.391               0               3             -45             -42          0.1044;
   384    3.400               0              -8             -50             -47          0.0757;
   385    3.409               0             -18             -55             -52          0.3089;
   386    3.418               0             -27             -59             -56          0.2222;
   387    3.427               0             -33             -62             -59          0.0366;
   388    3.435               0             -36             -65             -62         -0.3181;
   389    3.444               0             -40             -67             -64          0.2393;
   390    3.453               0             -43             -68             -65          0.2436;
   391    3.462               0             -44             -69             -66          0.0244;
   392    3.471               0             -44             -69             -66          0.0250;
   393    3.480               0             -43             -69             -66          0.0244;
   394    3.489               0             -42             -67             -66         -0.0031;
   395    3.497               0             -41             -65             -65          0.0232;
   396    3.506               0             -39             -63             -63         -0.0201;
   397    3.515               0             -37             -60             -61         -0.2009;
   398    3.524               0             -35             -57             -58         -0.0366;
   399    3.533               0             -34             -53             -56         -0.0110;
   400    3.542               0             -32             -49             -52         -0.0116;
   401    3.551               0             -31             -45             -48          0.0140;
   402    3.559               0             -29             -40             -44         -0.0281;
   403    3.568               0             -28             -36             -40         -0.0153;
   404    3.577               0             -27             -31             -35         -0.0305;
   405    3.586               0             -26             -27             -31         -0.0171;
   406    3.595               0             -25             -22             -26         -0.0183;
   407    3.604               0             -24             -18             -22         -0.0189;
   408    3.613               0             -23             -13             -17          0.0073;
   409    3.621               0             -21             -10             -13         -0.0214;
   410    3.630               0             -20              -6             -10         -0.0220;
   411    3.639               0             -19              -3              -7          0.0037;
   412    3.648               0             -17               0              -4         -0.0256;
   413    3.657               0             -15               2              -2         -0.1099;
   414    3.666               0             -14               4               0         -0.0287;
   415    3.674               0             -12               5               2         -0.0305;
   416    3.683               0             -11               6               3         -0.0049;
   417    3.692               0              -9               7               3         -0.0336;
   418    3.701               0              -8               7               4         -0.0348;
   419    3.710               0              -7               7               4         -0.0092;
   420    3.719               0              -5               6               4         -0.0519;
   421    3.728               0              -5               5               3         -0.0110;
   422    3.736               0              -4               4               2         -0.0256;
   423    3.745               0              -4               2               1         -0.0122;
   424    3.754               0              -4               1              -0         -0.0122;
   425    3.763               0              -4              -1              -2         -0.0122;
   426    3.772               0              -5              -3              -3         -0.0104;
   427    3.781               0              -5              -5              -4         -0.0104;
   428    3.790               0              -6              -6              -6         -0.0092;
   429    3.798               0              -7              -8              -7          0.2131;
   430    3.807               0              -7             -10              -9         -0.0079;
   431    3.816               0              -8             -12             -10          0.0073;
   432    3.825               0              -9             -13             -12         -0.0055;
   433    3.834               0              -9             -14             -13         -0.0049;
   434    3.843               0             -10             -16             -14          0.0098;
   435    3.852               0             -10             -17             -15         -0.0031;
   436    3.860               0             -11             -18             -16         -0.0031;
   437    3.869               0             -11             -19             -17          0.0116;
   438    3.878               0             -11             -19             -18          0.0122;
   439    3.887               0             -12             -20             -18         -0.0012;
   440    3.896               0             -12             -20             -18         -0.0012;
   441    3.905               0             -12             -20             -18         -0.0012;
   442    3.914               0             -12             -20             -18         -0.0006;
   443    3.922               0             -12             -20             -18         -0.0006;
   444    3.931               0             -12             -18             -18         -0.0006;
   445    3.940               0             -12             -17             -17         -0.0006;
   446    3.949               0             -12             -16             -17          0.0000;
   447    3.958               0             -12             -15             -16          0.0000;
   448    3.967               0             -10             -14             -15         -0.0018;
   449    3.976               0             -10             -12             -14         -0.0012;
   450    3.984               0             -10             -11             -13         -0.0012;
   451    3.993               0             -10             -10             -12         -0.0012;
   452    4.002               0             -10              -9             -11         -0.0012;
   453    4.011               0              -9              -8             -10         -0.0018;
   454    4.020               0              -9              -7              -9         -0.0018;
   455    4.029               0              -9              -6              -9         -0.0018;
   456    4.038               0              -9              -5              -8         -0.0018;
   457    4.046               0              -9              -4              -7         -0.0018;
   458    4.055               0              -8              -4              -7         -0.0024;
   459    4.064               0              -8              -4              -6         -0.0024;
   460    4.073               0              -8              -4              -6         -0.0165;
   461    4.082               0              -8              -3              -6         -0.0165;
   462    4.091               0              -8              -4              -6         -0.0024;
   463    4.099               0              -8              -4              -6         -0.0024;
   464    4.108               0              -8              -4              -6         -0.0024;
   465    4.117               0              -8              -5              -6         -0.0024;
   466    4.126               0              -8              -5              -8         -0.0024;
   467    4.135               0              -8              -6              -8         -0.0024;
   468    4.144               0              -8              -7              -8         -0.2228;
   469    4.153               0              -9              -8              -9          0.2204;
   470    4.161               0              -8              -9             -10         -0.2222;
   471    4.170               0              -8             -10             -10         -0.0012;
   472    4.179               0              -8             -11             -11         -0.0012;
   473    4.188               0              -9             -12             -11          0.1239;
   474    4.197               0              -8             -12             -12         -0.2222;
   475    4.206               0              -8             -13             -12         -0.2216;
   476    4.215               0              -8             -13             -13         -0.0006;
   477    4.223               0              -9             -14             -13          0.2216;
   478    4.232               0              -9             -14             -14          0.0006;
   479    4.241               0              -9             -15             -14          0.0006;
   480    4.250               0              -9             -15             -14         -0.2198;
   481    4.259               0             -10             -15             -14          0.0024;
   482    4.268               0             -10             -15             -14          0.0024;
   483    4.277               0             -10             -13             -14          0.0024;
   484    4.285               0             -10             -13             -14          0.0024;
   485    4.294               0             -10             -13             -14          0.0024;
   486    4.303               0             -10             -12             -13          0.0031;
   487    4.312               0             -10             -12             -13          0.0031;
   488    4.321               0             -10             -11             -13          0.0031;
   489    4.330               0              -9             -11             -12          0.0018;
   490    4.339               0              -9             -10             -11          0.0024;
   491    4.347               0              -9              -9             -11          0.0024;
   492    4.356               0              -9              -9             -10          0.0024;
   493    4.365               0              -9              -8             -10          0.0024;
   494    4.374               0              -9              -8             -10          0.0024;
   495    4.383               0              -8              -8              -9          0.0018;
   496    4.392               0              -8              -7              -9          0.0018;
   497    4.401               0              -9              -7              -9          0.2241;
   498    4.409               0              -8              -7              -9         -0.2192;
   499    4.418               0              -8              -7              -9          0.0018;
   500    4.427               0              -8              -7              -9          0.0024;
   501    4.436               0              -8              -7              -8          0.0024;
   502    4.445               0              -8              -7              -8          0.0024;
   503    4.454               0              -8              -7              -8          0.0024;
   504    4.463               0              -8              -7              -8          0.0024;
   505    4.471               0              -8              -8             -10          0.0024;
   506    4.480               0              -8              -8             -10          0.0024;
   507    4.489               0              -8              -8             -10          0.0031;
   508    4.498               0              -8              -9             -10         -0.2179;
   509    4.507               0              -8              -9             -10          0.0031;
   510    4.516               0              -9              -9             -10          0.0043;
   511    4.524               0              -8             -10             -10         -0.2173;
   512    4.533               0              -8             -10             -10          0.0037;
   513    4.542               0              -8             -11             -11          0.1276;
   514    4.551               0              -9             -11             -11          0.1838;
   515    4.560               0              -8             -12             -11         -0.2033;
   516    4.569               0              -7             -12             -12         -0.1074;
   517    4.578               0              -8             -12             -12          0.1282;
   518    4.586               0              -9             -12             -12          0.1288;
   519    4.595               0              -9             -11             -12          0.3236;
   520    4.604               0              -8             -11             -12         -0.2998;
   521    4.613               0              -7             -11             -12         -0.3150;
   522    4.622               0              -8             -11             -12          0.3217;
   523    4.631               0              -8             -11             -12          0.0043;
   524    4.640               0              -8             -10             -12          0.0049;
   525    4.648               0              -7             -10             -11         -0.2173;
   526    4.657               0              -8              -9             -11          0.0049;
   527    4.666               0              -8              -9             -11          0.0049;
   528    4.675               0              -9              -9             -11          0.2271;
   529    4.684               0              -8              -8             -10         -0.2155;
   530    4.693               0              -8              -8             -10          0.0055;
   531    4.702               0              -8              -8              -9          0.0055;
   532    4.710               0              -9              -8              -9          0.2277;
   533    4.719               0              -8              -8              -9          0.0055;
   534    4.728               0              -7              -7              -9          0.0043;
   535    4.737               0              -8              -7              -9          0.2265;
   536    4.746               0              -8              -7              -9          0.2265;
   537    4.755               0              -7              -7              -9          0.0049;
   538    4.764               0              -7              -7              -9          0.0049;
   539    4.772               0              -7              -8              -9          0.0049;
   540    4.781               0              -8              -8              -9          0.2271;
   541    4.790               0              -8              -8              -9          0.0061;
   542    4.799               0              -7              -8              -9         -0.2155;
   543    4.808               0              -7              -8              -9          0.0055;
   544    4.817               0              -8              -8              -9          0.2277;
   545    4.826               0              -8              -9              -9          0.0067;
   546    4.834               0              -7              -9              -9         -0.2155;
   547    4.843               0              -7              -9             -11          0.0055;
   548    4.852               0              -8              -9             -11          0.2277;
   549    4.861               0              -8             -10             -11          0.0073;
   550    4.870               0              -8             -10             -11          0.0073;
   551    4.879               0              -8             -10             -11          0.0073;
   552    4.888               0              -8             -10             -11          0.0073;
   553    4.896               0              -9             -11             -11          0.2295;
   554    4.905               0              -9             -11             -11          0.0085;
   555    4.914               0              -8             -11             -11          0.0079;
   556    4.923               0              -8             -11             -11          0.0079;
   557    4.932               0              -9             -11             -11          0.1465;
   558    4.941               0              -8             -11             -11          0.0079;
   559    4.949               0              -7             -11             -11         -0.2137;
   560    4.958               0              -7             -11             -11          0.0073;
   561    4.967               0              -8             -11             -11          0.0085;
   562    4.976               0              -7              -9             -11         -0.2137;
   563    4.985               0              -7              -9             -11          0.0073;
   564    4.994               0              -8              -9             -11          0.2295;
   565    5.003               0              -7              -9             -11         -0.2131;
   566    5.011               0              -7              -9             -11          0.0079;
   567    5.020               0              -8              -8             -10          0.2295;
   568    5.029               0              -8              -8             -10          0.0092;
   569    5.038               0              -7              -8             -10         -0.2131;
   570    5.047               0              -7              -8             -10          0.0079;
   571    5.056               0              -8              -8             -10          0.2302;
   572    5.065               0              -7              -8             -10         -0.2125;
   573    5.073               0              -7              -8             -10          0.0085;
   574    5.082               0              -7              -8             -10          0.0085;
   575    5.091               0              -8              -8             -10          0.2308;
   576    5.100               0              -8              -8             -10          0.0098;
   577    5.109               0              -7              -8             -10         -0.2125;
   578    5.118               0              -7              -8             -10          0.0085;
   579    5.127               0              -7              -8             -10          0.0092;
   580    5.135               0              -8              -8             -10          0.2308;
   581    5.144               0              -7              -8             -10         -0.2118;
   582    5.153               0              -7              -9             -10          0.0092;
   583    5.162               0              -7              -9             -10          0.0092;
   584    5.171               0              -8              -9             -10          0.2314;
   585    5.180               0              -8              -9             -10          0.0104;
   586    5.189               0              -7              -9             -10         -0.2112;
   587    5.197               0              -7              -9             -11          0.0098;
   588    5.206               0              -7              -9             -11          0.0098;
   589    5.215               0              -8              -9             -11          0.2320;
   590    5.224               0              -8              -9             -11          0.0110;
   591    5.233               0              -7              -9             -11         -0.2106;
   592    5.242               0              -7              -9             -11          0.0104;
   593    5.251               0              -8              -9             -11          0.2320;
   594    5.259               0              -8              -9             -11          0.0116;
