 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos   Control Effort
   601    5.321               0             -25             -26             -28          0.0873;
   602    5.330               0             -25             -26             -28         -0.0238;
   603    5.339               0             -24             -26             -28          0.0867;
   604    5.348               0             -24             -26             -28          0.0867;
   605    5.357               0             -24             -26             -28          0.0873;
   606    5.366               0             -24             -26             -28          0.0873;
   607    5.374               0             -24             -26             -28          0.0879;
   608    5.383               0             -24             -26             -28          0.3089;
   609    5.392               0             -23             -26             -28         -0.1337;
   610    5.401               0             -23             -26             -27          0.0879;
   611    5.410               0             -23             -25             -27          0.0879;
   612    5.419               0             -23             -25             -27          0.0885;
   613    5.428               0             -23             -25             -27          0.0885;
   614    5.436               0             -23             -25             -27          0.0891;
   615    5.445               0             -23             -25             -27          0.0891;
   616    5.454               0             -22             -25             -27          0.0885;
   617    5.463               0             -22             -24             -26          0.0891;
   618    5.472               0             -22             -24             -26          0.0891;
   619    5.481               0             -22             -24             -26          0.0897;
   620    5.490               0             -22             -24             -26          0.0897;
   621    5.498               0             -22             -23             -26          0.0904;
   622    5.507               0             -22             -23             -25          0.0904;
   623    5.516               0             -22             -23             -25          0.0910;
   624    5.525               0             -21             -23             -25          0.0897;
   625    5.534               0             -21             -23             -25          0.0904;
   626    5.543               0             -21             -22             -24          0.0904;
   627    5.552               0             -21             -22             -24          0.0910;
   628    5.560               0             -21             -22             -24          0.0910;
   629    5.569               0             -21             -22             -24          0.0910;
   630    5.578               0             -21             -22             -24          0.0916;
   631    5.587               0             -20             -22             -24          0.0904;
   632    5.596               0             -20             -22             -24          0.0910;
   633    5.605               0             -20             -22             -24          0.0910;
   634    5.614               0             -20             -22             -23          0.0916;
   635    5.622               0             -20             -21             -23          0.0916;
   636    5.631               0             -20             -21             -23          0.0922;
   637    5.640               0             -20             -21             -23          0.0922;
   638    5.649               0             -20             -21             -23          0.0928;
   639    5.658               0             -20             -21             -23         -0.0183;
   640    5.667               0             -19             -21             -23          0.0922;
   641    5.676               0             -19             -21             -23          0.0922;
   642    5.684               0             -19             -21             -23          0.0928;
   643    5.693               0             -19             -21             -23          0.0928;
   644    5.702               0             -19             -21             -23          0.0928;
   645    5.711               0             -19             -21             -23          0.0934;
   646    5.720               0             -19             -21             -23          0.0934;
   647    5.729               0             -19             -21             -23          0.0940;
   648    5.738               0             -19             -21             -23          0.0940;
   649    5.746               0             -19             -21             -23          0.0946;
   650    5.755               0             -19             -21             -23          0.0946;
   651    5.764               0             -18             -21             -23         -0.1270;
   652    5.773               0             -19             -21             -23          0.3162;
   653    5.782               0             -19             -21             -23          0.0952;
   654    5.791               0             -19             -21             -23          0.0958;
   655    5.799               0             -19             -21             -23          0.0958;
   656    5.808               0             -18             -20             -23          0.0952;
   657    5.817               0             -19             -20             -22          0.0965;
   658    5.826               0             -18             -20             -22         -0.1252;
   659    5.835               0             -18             -20             -22          0.0958;
   660    5.844               0             -19             -20             -22          0.3181;
   661    5.853               0             -18             -20             -22         -0.1245;
   662    5.861               0             -18             -20             -22          0.0965;
   663    5.870               0             -18             -20             -22          0.0971;
   664    5.879               0             -18             -20             -22          0.0971;
   665    5.888               0             -18             -20             -22          0.0977;
   666    5.897               0             -18             -20             -22          0.0977;
   667    5.906               0             -18             -20             -22          0.0977;
   668    5.915               0             -17             -20             -22          0.0977;
   669    5.923               0             -17             -20             -22          0.0977;
   670    5.932               0             -17             -19             -22          0.0836;
   671    5.941               0             -16             -19             -22          0.0965;
   672    5.950               0             -17             -19             -22          0.0977;
   673    5.959               0             -17             -19             -21          0.0983;
   674    5.968               0             -17             -19             -21          0.0983;
   675    5.977               0             -17             -19             -21          0.0989;
   676    5.985               0             -17             -19             -21          0.0989]
